report_date,source_file,issue_city,issue_date,protocol_number,subject,amolyvdi_95_product_label,amolyvdi_95_station_count_raw,amolyvdi_95_mean_price_raw,amolyvdi_100_product_label,amolyvdi_100_station_count_raw,amolyvdi_100_mean_price_raw,super_product_label,super_station_count_raw,super_mean_price_raw,diesel_kinisis_product_label,diesel_kinisis_station_count_raw,diesel_kinisis_mean_price_raw,diesel_thermansis_product_label,diesel_thermansis_station_count_raw,diesel_thermansis_mean_price_raw,autogas_product_label,autogas_station_count_raw,autogas_mean_price_raw,footer_note_1,footer_note_2,footer_note_3,footer_note_4,footer_note_5,footer_note_6,footer_note_7,footer_note_8,footer_note_9,footer_note_10,footer_note_11,footer_note_12,footer_note_13,footer_note_14,footer_note_15,footer_note_16,footer_note_17,footer_note_18,footer_note_19,footer_note_20,footer_note_21,footer_note_22
16-10-2023,IMERISIO_DELTIO_PANELLINIO_16_10_2023.pdf,Αθήνα,18-10-2023,95967,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.564,"1,893",Υγραέριο κίνησης (Autogas),1.095,"0,912",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
16-10-2024,IMERISIO_DELTIO_PANELLINIO_16_10_2024.pdf,Αθήνα,17-10-2024,79925 - 17/10/2024,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.430,"1,794",Υγραέριο κίνησης (Autogas),1.189,"0,913",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
16-10-2025,IMERISIO_DELTIO_PANELLINIO_16_10_2025.pdf,Αθήνα,21-10-2025,81817,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.100,"1,737",Υγραέριο κίνησης (Autogas),1.068,"0,943",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
16-11-2017,IMERISIO_DELTIO_PANELLINIO_16_11_2017.pdf,Αθήνα,17-11-2017,126167 - 17/11/2017,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.092,"1,541",Αμόλυβδη 100 οκτ.,2.264,"1,729",Super,42,"1,650",Diesel Κίνησης,4.408,"1,303",Diesel Θέρμανσης Κατ΄οίκον,1.359,"0,981",Υγραέριο κίνησης (Autogas),830,"0,830",Η μέση τιμή πανελλαδικά υπολογίζεται σύμφωνα με τον σταθμισμένο μέσο όρο με βάση τους όγκους πωλήσεων ανά τύπο καυσίμου ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 έως 30-04-2017 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
16-11-2018,IMERISIO_DELTIO_PANELLINIO_16_11_2018.pdf,Αθήνα,19-11-2018,122849 - 19/11/2018,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.983,"1,590",Αμόλυβδη 100 οκτ.,2.188,"1,801",Super,28,"1,754",Diesel Κίνησης,4.167,"1,449",Diesel Θέρμανσης Κατ΄οίκον,1.224,"1,125",Υγραέριο κίνησης (Autogas),886,"0,844",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2017 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
16-11-2019,IMERISIO_DELTIO_PANELLINIO_16_11_2019.pdf,Αθήνα,18-11-2019,118200,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΣΙΟ ΕΠΙ΢ΚΟΠΗ΢Η΢ ΣΙΜΩΝ ΤΓΡΩΝ ΚΑΤ΢ΙΜΩΝ,Αμόλσβδη 95 οκη.,3.324,"1,589",Αμόλσβδη 100 οκη.,1.882,"1,807",Super,16,"1,795",Diesel Κίνηζης,3.341,"1,383",Diesel Θέρμανζης Καη΄οίκον,1.027,"1,044",Υγραέριο κίνηζης (Autogas),761,"0,792",Η μζςθ τιμι πανελλαδικά ςτακμίηεται με βάςθ τουσ όγκουσ πωλιςεων ζτουσ 2018 ανά τφπο καυςίμου και ανά νομό.,Δεν καταγράφεται κατανάλωςθ ςτο πετρζλαιο κζρμανςθσ για τθ χρονικι περίοδο 30/4 ζωσ 15/10 κάκε ζτουσ.,Ο Φ.Π.Α. από 01-06-2016 ανζρχεται ςτο 24%,Ο ΕΦΚ ςτο πετρζλαιο κζρμανςθσ από 15/10/2016 ανζρχεται ςε 280 € το χιλιόλιτρο,"Ο ΕΦΚ ςε βενηίνεσ και Πετρζλαια διαμορφώνεται ςε 700, 410 €/1000 λτ, αντίςτοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ ςτο Υγραζριο διαμορφώνεται ςε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
16-11-2020,IMERISIO_DELTIO_PANELLINIO_16_11_2020.pdf,Αθήνα,17-11-2020,121823,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.549,"1,414",Super,16,"1,602",Υγραέριο κίνησης (Autogas),799,"0,729",,,,,,,,,,➢ Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο,καυσίμου και ανά νομό.,➢ Ο Φ.Π.Α. από 01 -06- 2016 ανέρχεται στο 24%.,"➢ Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1. 000 λτ,","αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",➢ Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4,"του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής","γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται",κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.,"➢ Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1. 000 κγρ, από 01/01/2017 (Ν.","4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,
16-11-2021,IMERISIO_DELTIO_PANELLINIO_16_11_2021.pdf,Αθήνα,23-11-2021,127077,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.116,"1,767",Super,7,"1,854",Υγραέριο κίνησης (Autogas),744,"1,003",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
16-11-2022,IMERISIO_DELTIO_PANELLINIO_16_11_2022.pdf,Αθήνα,17-11-2022,110480,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.621,"2,095",Υγραέριο κίνησης (Autogas),1.049,"1,001",,,,,,,,,,,,,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,,
16-11-2023,IMERISIO_DELTIO_PANELLINIO_16_11_2023.pdf,Αθήνα,21-11-2023,109314,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.428,"1,872",Υγραέριο κίνησης (Autogas),1.086,"0,895",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
16-11-2024,IMERISIO_DELTIO_PANELLINIO_16_11_2024.pdf,Αθήνα,18-11-2024,89248,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.108,"1,774",Υγραέριο κίνησης (Autogas),1.085,"0,934",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
16-11-2025,IMERISIO_DELTIO_PANELLINIO_16_11_2025.pdf,Αθήνα,18-11-2025,90207,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.221,"1,758",Υγραέριο κίνησης (Autogas),1.079,"0,948",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
16-12-2018,IMERISIO_DELTIO_PANELLINIO_16_12_2018.pdf,Αθήνα,17-12-2018,136067 - 17/12/2018,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.788,"1,511",Αμόλυβδη 100 οκτ.,2.022,"1,741",Super,25,"1,712",Diesel Κίνησης,4.077,"1,369",Diesel Θέρμανσης Κατ΄οίκον,1.346,"1,043",Υγραέριο κίνησης (Autogas),823,"0,793",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2017 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
16-12-2019,IMERISIO_DELTIO_PANELLINIO_16_12_2019.pdf,Αθήνα,17-12-2019,130884,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.221,"1,591",Αμόλυβδη 100 οκτ.,1.837,"1,819",Super,12,"1,763",Diesel Κίνησης,3.270,"1,383",Diesel Θέρμανσης Κατ΄οίκον,1.020,"1,053",Υγραέριο κίνησης (Autogas),718,"0,800",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2018 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
